,index,protocol,measuredDate,createDate,updateDate,publishDate,organizationId,organizationName,siteId,siteName,countryName,countryCode,latitude,longitude,elevation,pid,mosquitohabitatmapperBreedingGroundEliminated,mosquitohabitatmapperExtraData,mosquitohabitatmapperAbdomenCloseupPhotoUrls,mosquitohabitatmapperMeasuredAt,mosquitohabitatmapperMeasurementElevation,mosquitohabitatmapperUserid,mosquitohabitatmapperLarvaeCount,mosquitohabitatmapperMosquitoEggs,mosquitohabitatmapperMosquitoEggCount,mosquitohabitatmapperGenus,mosquitohabitatmapperWaterSource,mosquitohabitatmapperMosquitoAdults,mosquitohabitatmapperSpecies,mosquitohabitatmapperComments,mosquitohabitatmapperMosquitoPupae,mosquitohabitatmapperWaterSourcePhotoUrls,mosquitohabitatmapperDataSource,mosquitohabitatmapperLarvaFullBodyPhotoUrls,mosquitohabitatmapperMeasurementLatitude,mosquitohabitatmapperLastIdentifyStage,mosquitohabitatmapperWaterSourceType,mosquitohabitatmapperMosquitoHabitatMapperId,mosquitohabitatmapperMeasurementLongitude
4667,7775,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:11:00,0,51305587,,False,,,tire,True,,,False,https://data.globe.gov/system/photos/2019/01/29/953925/original.jpeg,GLOBE Observer App,,18.7969,identify,container: artificial,6656,99.0135
4668,7776,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:13:00,0,51854155,,,,,dish or pot,,,,False,https://data.globe.gov/system/photos/2019/01/29/953909/original.jpg,GLOBE Observer App,,18.7968,,container: artificial,6647,99.0136
4669,7777,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:13:00,0,51802770,4,False,,,dish or pot,True,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954195/original.png,18.797,identify-siphon-pecten,container: artificial,6857,99.0135
4670,7778,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:13:00,0,51310987,9,False,,,dish or pot,False,,,False,https://data.globe.gov/system/photos/2019/01/29/954241/original.jpg,GLOBE Observer App,,18.797,identify-siphon-shape,container: artificial,6882,99.0135
4671,7779,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:13:00,0,51492922,10,True,,,tire,True,,,True,https://data.globe.gov/system/photos/2019/01/29/953932/original.jpg,GLOBE Observer App,,18.7971,identify-saddle-complete,container: artificial,6662,99.0135
4672,7780,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:14:00,0,51304105,,,,,ditch,,,,False,https://data.globe.gov/system/photos/2019/01/29/954050/original.jpeg,GLOBE Observer App,,18.797,,still: lake/pond/swamp,6734,99.0135
4673,7781,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:17:00,0,51800038,,False,,,fountain or bird bath,True,,,False,https://data.globe.gov/system/photos/2019/01/29/953958/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/953959/original.jpg,18.797,identify-saddle-complete,container: artificial,6679,99.0136
4674,7782,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:17:00,0,51854785,,False,,,fountain or bird bath,True,,,False,,GLOBE Observer App,,18.7969,identify-siphon-shape,container: artificial,6759,99.0135
4675,7783,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:17:00,0,51308404,,False,,,fountain or bird bath,True,,,False,rejected,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/953965/original.jpeg,18.797,identify-saddle-complete,container: artificial,6683,99.0136
4677,7785,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:24:00,0,51884225,5,False,,,ditch,True,,,True,https://data.globe.gov/system/photos/2019/01/29/954046/original.jpeg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954072/original.jpeg,18.797,identify-analyze-siphon,still: lake/pond/swamp,6742,99.0135
4678,7786,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:24:00,0,51497785,,,,,ditch,,,,False,https://data.globe.gov/system/photos/2019/01/29/954564/original.jpg,GLOBE Observer App,,18.7968,,still: lake/pond/swamp,6978,99.0141
4679,7787,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:25:00,0,51795539,,True,,,tire,True,,,True,,GLOBE Observer App,,18.797,identify-saddle-complete,container: artificial,6852,99.0135
4681,7789,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:34:00,0,51577033,10,True,,,tire,True,,,True,https://data.globe.gov/system/photos/2019/01/29/954609/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954610/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954611/original.jpg,GLOBE Observer App,,18.797,identify-siphon-shape,container: artificial,7003,99.0135
4682,7790,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:41:00,0,51954364,241,True,,,fountain or bird bath,False,,,True,https://data.globe.gov/system/photos/2019/01/29/954659/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954660/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954661/original.jpg,18.7971,identify-saddle,container: artificial,7027,99.0135
4683,7791,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:45:00,0,51804388,,,,,dish or pot,,,,False,https://data.globe.gov/system/photos/2019/01/29/954664/original.jpg,GLOBE Observer App,,18.797,,container: artificial,7030,99.0136
4685,7793,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:56:00,0,51798885,6,True,,,ditch,True,,,True,https://data.globe.gov/system/photos/2019/01/29/955223/original.jpeg,GLOBE Observer App,,18.7969,identify-analyze-siphon,still: lake/pond/swamp,7073,99.0135
4686,7794,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:56:00,0,51575810,,False,,,ditch,True,,,False,,GLOBE Observer App,,18.7969,identify-siphon-shape,still: lake/pond/swamp,7053,99.0136
4687,7795,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:52:00,0,51498493,10,False,,Anopheles,tire,False,,,False,,GLOBE Observer App,,18.797,identify-no-siphon,container: artificial,6913,99.0135
4688,7796,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:52:00,0,51803626,0,False,,,ditch,False,,,False,,GLOBE Observer App,,18.7969,identify-verify-larva,still: lake/pond/swamp,6671,99.0135
4689,7797,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:52:00,0,51442496,12,False,,,tire,True,,,True,https://data.globe.gov/system/photos/2019/01/29/953968/original.jpeg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/953970/original.jpg,18.797,identify-siphon-pecten,container: artificial,6690,99.0135
4690,7798,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:52:00,0,51310243,1,False,,Culex,tire,True,,,True,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954210/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954289/original.jpg,18.797,identify-no-basal-tuft,container: artificial,6873,99.0135
4691,7799,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:52:00,0,51093768,25,False,,,well or cistern,False,,,True,rejected; https://data.globe.gov/system/photos/2019/01/29/954286/original.jpeg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954336/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954373/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954406/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954434/original.jpeg,18.7967,identify-siphon-pecten,container: artificial,6869,99.0141
4692,7800,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:52:00,0,51463390,,False,,,tire,True,,,True,https://data.globe.gov/system/photos/2019/01/29/954021/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954029/original.jpeg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954035/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954044/original.jpeg,18.797,identify-analyze-siphon,container: artificial,6721,99.0135
4693,7801,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:52:00,0,51314289,4,False,,,dish or pot,True,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954175/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954270/original.jpeg,18.797,identify-siphon-hairs,container: artificial,6853,99.0135
4694,7802,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:52:00,0,51461121,35,False,,,ditch,False,,,True,https://data.globe.gov/system/photos/2019/01/29/954143/original.png,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954225/original.jpeg,18.7969,identify-analyze-siphon,still: lake/pond/swamp,6809,99.0135
4695,7803,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:53:00,0,51300129,25,False,,,well or cistern,False,,,True,https://data.globe.gov/system/photos/2019/01/29/954247/original.jpg; rejected,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954461/original.jpg,18.797,identify-siphon-shape,container: artificial,6890,99.0135
4697,7805,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:54:00,0,51754727,,,,,ditch,,,9,False,,GLOBE Observer App,,18.7969,,still: lake/pond/swamp,6629,99.0135
4698,7806,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:54:00,0,51440458,,,,,ditch,,,9,False,,GLOBE Observer App,,18.7969,,still: lake/pond/swamp,6630,99.0135
4699,7807,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:55:00,0,51709788,2,True,,,ditch,True,,,True,https://data.globe.gov/system/photos/2019/01/29/953924/original.jpeg,GLOBE Observer App,,18.797,identify-later,still: lake/pond/swamp,6655,99.0135
4700,7808,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:55:00,0,51572976,12,False,,,ditch,False,,,True,https://data.globe.gov/system/photos/2019/01/29/954387/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954411/original.jpeg,GLOBE Observer App,,18.7969,identify-saddle-complete,still: lake/pond/swamp,6933,99.0135
4701,7809,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:56:00,0,51796695,2,False,,,well or cistern,True,,,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954130/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954205/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954283/original.jpg,18.7971,identify-siphon-pecten,container: artificial,6805,99.0135
4702,7810,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:57:00,0,51312643,10,False,,,tire,True,,,False,,GLOBE Observer App,,18.7971,identify-later,container: artificial,6860,99.0135
4703,7811,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T07:57:00,0,51435960,3,True,,,ditch,True,,,True,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954028/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954042/original.jpg,18.7972,identify-analyze-siphon,still: lake/pond/swamp,6725,99.0136
4705,7813,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T07:58:00,0,51750247,3,False,,,fountain or bird bath,True,,,False,,GLOBE Observer App,,18.7971,identify-saddle-complete,container: artificial,6684,99.0135
4706,7814,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:03:00,0,51575810,0,False,,,ditch,True,,,False,https://data.globe.gov/system/photos/2019/01/29/954679/original.jpg,GLOBE Observer App,,18.7969,identify-siphon-shape,still: lake/pond/swamp,7040,99.0136
4707,7815,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:03:00,0,51401489,2,False,,,ditch,False,,,False,https://data.globe.gov/system/photos/2019/01/29/953967/original.jpg; https://data.globe.gov/system/photos/2019/01/29/953969/original.jpg,GLOBE Observer App,,18.7969,identify-siphon-pecten,still: lake/pond/swamp,6691,99.0135
4708,7816,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:04:00,0,51496641,10,False,,,fountain or bird bath,True,,,True,https://data.globe.gov/system/photos/2019/01/29/953885/original.jpg,GLOBE Observer App,,18.7971,identify-siphon-shape,container: artificial,6635,99.0135
4709,7817,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:06:00,0,51436141,3,False,,,ditch,True,,,True,,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954215/original.jpeg,18.7969,identify-siphon-hairs,still: lake/pond/swamp,6875,99.0136
4710,7818,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,True,,,2019-01-29T08:07:00,0,51466315,100,True,,,fountain or bird bath,True,,,True,https://data.globe.gov/system/photos/2019/01/29/953894/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/953897/original.jpeg,GLOBE Observer App,,18.797,identify-basal-tuft,container: artificial,6639,99.0135
4712,7820,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:09:00,0,51109711,98,True,,,trash container,True,,,True,rejected,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954290/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954345/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954416/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954493/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954495/original.jpg; https://data.globe.gov/system/photos/2019/01/29/954500/original.jpg,18.797,identify-siphon-pecten,container: artificial,6849,99.0135
4713,7821,mosquito_habitat_mapper,2019-01-29,2020-01-25T18:14:32,2020-01-25T18:14:32,2020-03-20T22:19:48,17615655.0,Thailand Citizen Science,144905,47QNA014783,,,18.796401,99.013286,312.3,159353604,False,,,2019-01-29T08:09:00,0,51399011,5,False,,,ditch,False,,,True,https://data.globe.gov/system/photos/2019/01/29/954107/original.jpeg; rejected; https://data.globe.gov/system/photos/2019/01/29/954291/original.jpeg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/01/29/954352/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954386/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954409/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954429/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954447/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954457/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954466/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954473/original.jpeg; https://data.globe.gov/system/photos/2019/01/29/954475/original.jpeg,18.7966,identify-analyze-siphon,still: lake/pond/swamp,6770,99.0141
